index,qrCode,location,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre
3410,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1330$ROW11$RANGE12$SYNGENTA NK0760-3111,Scottsbluff,16.9,Medium,150,n150,22.5,3,11,12,1180,PHN46 X PHK56,2022-05-19,NA,78,1483.45,142.5
3485,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1333$ROW11$RANGE15$LH185 X W606S,Scottsbluff,16.9,Medium,150,n150,22.5,4,11,15,1183,PHN46 X PHK56,2022-05-19,NA,74,1393.15,80.01
3437,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1246$ROW14$RANGE3$PHN46 X W606S,Scottsbluff,16.9,Medium,150,n150,22.5,3,14,3,1246,PHN46 X W606S,2022-05-19,NA,82,1573.4,125.4
3534,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1268$ROW14$RANGE25$PHN46 X W606S,Scottsbluff,16.9,Medium,150,n150,22.5,4,14,25,1268,PHN46 X W606S,2022-05-19,NA,69,1286.36,143.43
3401,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1321$ROW11$RANGE3$PHP02 X PHJ89,Scottsbluff,16.9,Medium,150,n150,22.5,3,11,3,1171,PHP02 X LH145,2022-05-19,NA,68,1263.61,129.13
3537,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1233$ROW15$RANGE15$N209 X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,4,15,15,1283,PHP02 X LH145,2022-05-19,NA,70,1309.51,149.32
3495,SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW11$RANGE25$FILL,Scottsbluff,16.9,Medium,150,n150,22.5,4,11,25,1193,PHP02 X LH185,2022-05-19,NA,70,1309.51,120.13
3428,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1274$ROW13$RANGE6$4N506 X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,3,13,6,1224,PHP02 X LH185,2022-05-19,NA,73,1371.7,120.61
3431,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1277$ROW13$RANGE9$LH198 X PHB47,Scottsbluff,16.9,Medium,150,n150,22.5,3,13,9,1227,PHP02 X LH198,2022-05-19,NA,76,1437.65,169.14
3521,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1293$ROW13$RANGE25$2369 X LH123HT,Scottsbluff,16.9,Medium,150,n150,22.5,4,13,25,1243,PHP02 X LH198,2022-05-19,NA,69,1286.36,153.72
3488,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1336$ROW11$RANGE18$PHK76 X LH82,Scottsbluff,16.9,Medium,150,n150,22.5,4,11,18,1186,PHP02 X LH82,2022-05-19,NA,70,1309.51,101.56
3449,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1221$ROW15$RANGE3$PHP02 X PHB47,Scottsbluff,16.9,Medium,150,n150,22.5,3,15,3,1271,PHP02 X LH82,2022-05-19,NA,70,1309.51,133.58
3425,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1271$ROW13$RANGE3$PHP02 X LH82,Scottsbluff,16.9,Medium,150,n150,22.5,3,13,3,1221,PHP02 X PHB47,2022-05-19,NA,68,1263.61,114.16
3552,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1210$ROW16$RANGE17$2369 X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,4,16,17,1310,PHP02 X PHB47,2022-05-19,NA,68,1263.61,162.31
3427,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1273$ROW13$RANGE5$PIONEER 1311 AMXT,Scottsbluff,16.9,Medium,150,n150,22.5,3,13,5,1223,PHP02 X PHG47,2022-05-19,NA,70,1309.51,149.01
3513,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1285$ROW13$RANGE17$PHK76 X LH145,Scottsbluff,16.9,Medium,150,n150,22.5,4,13,17,1235,PHP02 X PHG47,2022-05-19,NA,68,1263.61,152.86
3503,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1313$ROW12$RANGE20$B84 X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,4,12,20,1213,PHP02 X PHJ89,2022-05-19,NA,68,1263.61,167.3
3473,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1171$ROW17$RANGE3$PHP02 X LH145,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,3,1321,PHP02 X PHJ89,2022-05-19,NA,73,1371.7,168.21
3458,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1230$ROW15$RANGE12$PHP02 X PHN46,Scottsbluff,16.9,Medium,150,n150,22.5,3,15,12,1280,PHP02 X PHK56,2022-05-19,NA,70,1309.51,167.24
3562,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1220$ROW16$RANGE27$PHK56 X PHJ89,Scottsbluff,16.9,Medium,150,n150,22.5,4,16,27,1320,PHP02 X PHK56,2022-05-19,NA,69,1286.36,148.08
3527,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1261$ROW14$RANGE18$PHP02 X PHK76,Scottsbluff,16.9,Medium,150,n150,22.5,4,14,18,1261,PHP02 X PHK76,2022-05-19,NA,84,1622.26,144.33
3479,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1177$ROW17$RANGE9$PHK76 X LH198,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,9,1327,PHP02 X PHK76,2022-05-19,NA,67,1240.4,170.82
3434,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1280$ROW13$RANGE12$PHP02 X PHK56,Scottsbluff,16.9,Medium,150,n150,22.5,3,13,12,1230,PHP02 X PHN46,2022-05-19,NA,70,1309.51,158.27
3569,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1189$ROW17$RANGE21$LH123HT X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,4,17,21,1339,PHP02 X PHN46,2022-05-19,NA,68,1263.61,169.63
3447,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1256$ROW14$RANGE13$PHP02 X W606S,Scottsbluff,16.9,Medium,150,n150,22.5,3,14,13,1256,PHP02 X W606S,2022-05-19,NA,83,1596.86,186.18
3550,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1208$ROW16$RANGE15$PHB47 X PHK56,Scottsbluff,16.9,Medium,150,n150,22.5,4,16,15,1308,PHP02 X W606S,2022-05-19,NA,69,1286.36,167.2
3506,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1316$ROW12$RANGE23$LH74 X PHM49,Scottsbluff,16.9,Medium,150,n150,22.5,4,12,23,1216,PHT69 X 3IIH6,2022-05-19,NA,69,1286.36,176.99
3469,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1204$ROW16$RANGE11$PHK76 X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,3,16,11,1304,PHT69 X 3IIH6,2022-05-19,NA,70,1309.51,140.86
3494,SCOTTSBLUFF$HYBRID-HIPS - FILL NITROGEN$REPL$PLOTFILL$ROW11$RANGE24$FILL,Scottsbluff,16.9,Medium,150,n150,22.5,4,11,24,1192,PHW52 X LH185,2022-05-19,NA,71,1328.45,167.36
3472,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1207$ROW16$RANGE14$PHZ51 X LH145,Scottsbluff,16.9,Medium,150,n150,22.5,3,16,14,1307,PHW52 X LH185,2022-05-19,NA,69,1286.36,159.01
3412,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1332$ROW11$RANGE14$SYNGENTA NK0760-3111,Scottsbluff,16.9,Medium,150,n150,22.5,3,11,14,1182,PHW52 X PHM49,2022-05-19,NA,82,1573.4,116.13
3501,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1311$ROW12$RANGE18$HOEGEMEYER 7089 AMXT,Scottsbluff,16.9,Medium,150,n150,22.5,4,12,18,1211,PHW52 X PHM49,2022-05-19,NA,84,1622.26,144.19
3504,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1314$ROW12$RANGE21$2FACC X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,4,12,21,1214,PHW52 X PHN82,2022-05-19,NA,74,1393.15,152.07
3476,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1174$ROW17$RANGE6$PHG39 X PHM49,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,6,1324,PHW52 X PHN82,2022-05-19,NA,67,1240.4,185.51
3522,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1294$ROW13$RANGE26$B37 X OH43,Scottsbluff,16.9,Medium,150,n150,22.5,4,13,26,1244,PHW52 X PHZ51,2022-05-19,NA,71,1328.45,154.5
3443,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1252$ROW14$RANGE9$PHW52 X PHZ51,Scottsbluff,16.9,Medium,150,n150,22.5,3,14,9,1252,PHW52 X PHZ51,2022-05-19,NA,83,1596.86,123.09
3424,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1307$ROW12$RANGE14$PHW52 X LH185,Scottsbluff,16.9,Medium,150,n150,22.5,3,12,14,1207,PHZ51 X LH145,2022-05-19,NA,69,1286.36,104.83
3499,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1309$ROW12$RANGE16$PHK76 X 3IIH6,Scottsbluff,16.9,Medium,150,n150,22.5,4,12,16,1209,PHZ51 X LH145,2022-05-19,NA,70,1309.51,87.99
3487,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1335$ROW11$RANGE17$PHG39 X PHN82,Scottsbluff,16.9,Medium,150,n150,22.5,4,11,17,1185,PIONEER 1311 AMXT,2022-05-19,NA,76,1437.65,99.84
3451,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1223$ROW15$RANGE5$PHP02 X PHG47,Scottsbluff,16.9,Medium,150,n150,22.5,3,15,5,1273,PIONEER 1311 AMXT,2022-05-19,NA,74,1393.15,159.93
3520,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1292$ROW13$RANGE24$SYNGENTA NK0760-3111,Scottsbluff,16.9,Medium,150,n150,22.5,4,13,24,1242,PIONEER P0589 AMXT,2022-05-19,NA,69,1286.36,158.66
3468,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1203$ROW16$RANGE10$PHK76 X W606S,Scottsbluff,16.9,Medium,150,n150,22.5,3,16,10,1303,PIONEER P0589 AMXT,2022-05-19,NA,68,1263.61,200.92
3436,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1282$ROW13$RANGE14$PHK56 X PHJ89,Scottsbluff,16.9,Medium,150,n150,22.5,3,13,14,1232,SYNGENTA NK0760-3111,2022-05-19,NA,83,1596.86,188.72
3531,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1265$ROW14$RANGE22$SYNGENTA NK0760-3111,Scottsbluff,16.9,Medium,150,n150,22.5,4,14,22,1265,SYNGENTA NK0760-3111,2022-05-19,NA,75,1414.31,72.24
3546,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1242$ROW15$RANGE24$PIONEER P0589 AMXT,Scottsbluff,16.9,Medium,150,n150,22.5,4,15,24,1292,SYNGENTA NK0760-3111,2022-05-19,NA,77,1459.11,204.3
3477,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1175$ROW17$RANGE7$2369 X PHN82,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,7,1325,SYNGENTA NK0760-3111,2022-05-19,NA,73,1371.7,213.55
3480,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1178$ROW17$RANGE10$LH145 X LH162,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,10,1328,SYNGENTA NK0760-3111,2022-05-19,NA,73,1371.7,216.31
3481,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1179$ROW17$RANGE11$2369 X PHZ51,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,11,1329,SYNGENTA NK0760-3111,2022-05-19,NA,74,1393.15,229.16
3482,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1180$ROW17$RANGE12$PHN46 X PHK56,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,12,1330,SYNGENTA NK0760-3111,2022-05-19,NA,75,1414.31,216.9
3483,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1181$ROW17$RANGE13$LH195 X LH123HT,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,13,1331,SYNGENTA NK0760-3111,2022-05-19,NA,75,1414.31,211.3
3484,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1182$ROW17$RANGE14$PHW52 X PHM49,Scottsbluff,16.9,Medium,150,n150,22.5,3,17,14,1332,SYNGENTA NK0760-3111,2022-05-19,NA,74,1393.15,222.53
3570,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1190$ROW17$RANGE22$LH82 X PHJ89,Scottsbluff,16.9,Medium,150,n150,22.5,4,17,22,1340,SYNGENTA NK0760-3111,2022-05-19,NA,68,1263.61,171.89
3490,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP2$PLOT1338$ROW11$RANGE20$LH195 X LH123HT,Scottsbluff,16.9,Medium,150,n150,22.5,4,11,20,1188,WF9 X H95,2022-05-19,NA,83,1596.86,97.34
3448,SCOTTSBLUFF$HYBRID-HIPS - MEDIUM NITROGEN$REP1$PLOT1257$ROW14$RANGE14$WF9 X H95,Scottsbluff,16.9,Medium,150,n150,22.5,3,14,14,1257,WF9 X H95,2022-05-19,NA,84,1622.26,122.57
1628,MV$HYBRID-HIPS$REP1$PLOT67$ROW27$RANGE18$PHG39 X PHN82,MOValley,0,Medium,175,Hyrbrids,17.5,2,18,27,267,2369 X 3IIH6,2022-04-29,53,NA,NA,156.54
1546,MV$HYBRID-HIPS$REP2$PLOT70$ROW25$RANGE41$PHP02 X LH198,MOValley,0,Medium,175,Hyrbrids,17.5,1,41,25,170,2369 X 3IIH6,2022-04-29,57,NA,NA,157.56
1636,MV$HYBRID-HIPS$REP1$PLOT75$ROW27$RANGE20$B37 X OH43,MOValley,0,Medium,175,Hyrbrids,17.5,2,20,27,275,2369 X LH123HT,2022-04-29,62,NA,NA,134.23
1495,MV$HYBRID-HIPS$REP2$PLOT16$ROW29$RANGE27$LH195 X LH123HT,MOValley,0,Medium,175,Hyrbrids,17.5,1,27,29,116,2369 X LH123HT,2022-04-29,66,NA,NA,145.57
1577,MV$HYBRID-HIPS$REP1$PLOT15$ROW27$RANGE5$LH74 X PHN82,MOValley,0,Medium,175,Hyrbrids,17.5,2,5,27,215,2369 X PHN82,2022-04-29,57,NA,NA,133.78
1502,MV$HYBRID-HIPS$REP2$PLOT24$ROW29$RANGE29$F42 X OH43,MOValley,0,Medium,175,Hyrbrids,17.5,1,29,29,124,2369 X PHN82,2022-04-29,61,NA,NA,154.74
1566,MV$HYBRID-HIPS$REP1$PLOT3$ROW27$RANGE2$LH82 X W606S,MOValley,0,Medium,175,Hyrbrids,17.5,2,2,27,203,2369 X PHP02,2022-04-29,55,NA,NA,107.62
1555,MV$HYBRID-HIPS$REP2$PLOT80$ROW29$RANGE43$B37 X H95,MOValley,0,Medium,175,Hyrbrids,17.5,1,43,29,180,2369 X PHP02,2022-04-29,61,NA,NA,173.36
1593,MV$HYBRID-HIPS$REP1$PLOT31$ROW27$RANGE9$SOLAR 4,MOValley,0,Medium,175,Hyrbrids,17.5,2,9,27,231,2369 X PHZ51,2022-04-29,62,NA,NA,107.62
1493,MV$HYBRID-HIPS$REP2$PLOT14$ROW25$RANGE27$PHP02 X LH82,MOValley,0,Medium,175,Hyrbrids,17.5,1,27,25,114,2369 X PHZ51,2022-04-29,68,NA,NA,158.87
1624,MV$HYBRID-HIPS$REP1$PLOT62$ROW25$RANGE17$2FACC X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,2,17,25,262,2FACC X 3IIH6,2022-04-29,50,NA,NA,148.13
1538,MV$HYBRID-HIPS$REP2$PLOT62$ROW25$RANGE39$2FACC X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,1,39,25,162,2FACC X 3IIH6,2022-04-29,63,NA,NA,151.44
1602,MV$HYBRID-HIPS$REP1$PLOT40$ROW29$RANGE11$PHZ51 X LH145,MOValley,0,Medium,175,Hyrbrids,17.5,2,11,29,240,4N506 X 3IIH6,2022-04-29,62,NA,NA,135.17
1527,MV$HYBRID-HIPS$REP2$PLOT50$ROW25$RANGE36$,MOValley,0,Medium,175,Hyrbrids,17.5,1,36,25,150,4N506 X 3IIH6,2022-04-29,58,NA,NA,162.15
1587,MV$HYBRID-HIPS$REP1$PLOT25$ROW23$RANGE8$PHP02 X PHG47,MOValley,0,Medium,175,Hyrbrids,17.5,2,8,23,225,B105 X 3IIH6,2022-04-29,60,NA,NA,92.91
1524,MV$HYBRID-HIPS$REP2$PLOT47$ROW27$RANGE35$PHK56 X LH185,MOValley,0,Medium,175,Hyrbrids,17.5,1,35,27,147,B105 X 3IIH6,2022-04-29,61,NA,NA,112.77
1634,MV$HYBRID-HIPS$REP1$PLOT73$ROW23$RANGE20$PHK76 X LH198,MOValley,0,Medium,175,Hyrbrids,17.5,2,20,23,273,B14A X MO17,2022-04-29,61,NA,NA,166.09
1544,MV$HYBRID-HIPS$REP2$PLOT68$ROW29$RANGE40$LH195 X PHM49,MOValley,0,Medium,175,Hyrbrids,17.5,1,40,29,168,B14A X MO17,2022-04-29,64,NA,NA,158.58
1639,MV$HYBRID-HIPS$REP1$PLOT80$ROW29$RANGE21$2369 X PHP02,MOValley,0,Medium,175,Hyrbrids,17.5,2,21,29,280,B37 X H95,2022-04-29,67,NA,NA,133.97
1515,MV$HYBRID-HIPS$REP2$PLOT38$ROW25$RANGE33$COMMERCIAL HYBRID 3,MOValley,0,Medium,175,Hyrbrids,17.5,1,33,25,138,B37 X H95,2022-04-29,65,NA,NA,137.85
1569,MV$HYBRID-HIPS$REP1$PLOT6$ROW25$RANGE3$LH185 X LH145,MOValley,0,Medium,175,Hyrbrids,17.5,2,3,25,206,B37 X MO17,2022-04-29,69,NA,NA,157.7
1511,MV$HYBRID-HIPS$REP2$PLOT34$ROW25$RANGE32$PHN46 X PHB47,MOValley,0,Medium,175,Hyrbrids,17.5,1,32,25,134,B37 X MO17,2022-04-29,63,NA,NA,156.12
1642,MV$HYBRID-HIPS$REP1$PLOT83$ROW27$RANGE22$LH123HT X PHB47,MOValley,0,Medium,175,Hyrbrids,17.5,2,22,27,283,B37 X OH43,2022-04-29,64,NA,NA,150.28
1550,MV$HYBRID-HIPS$REP2$PLOT75$ROW27$RANGE42$2369 X LH123HT,MOValley,0,Medium,175,Hyrbrids,17.5,1,42,27,175,B37 X OH43,2022-04-29,73,NA,NA,142.69
1601,MV$HYBRID-HIPS$REP1$PLOT39$ROW27$RANGE11$LH123HT X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,2,11,27,239,B73 X 3IIH6,2022-04-29,62,NA,NA,104.07
1539,MV$HYBRID-HIPS$REP2$PLOT63$ROW27$RANGE39$PHP02 X PHB47,MOValley,0,Medium,175,Hyrbrids,17.5,1,39,27,163,B73 X 3IIH6,2022-04-29,65,NA,NA,144.08
1588,MV$HYBRID-HIPS$REP1$PLOT26$ROW25$RANGE8$LH82 X PHB47,MOValley,0,Medium,175,Hyrbrids,17.5,2,8,25,226,B73 X MO17,2022-04-29,66,NA,NA,159.3
1535,MV$HYBRID-HIPS$REP2$PLOT59$ROW27$RANGE38$,MOValley,0,Medium,175,Hyrbrids,17.5,1,38,27,159,B73 X MO17,2022-04-29,70,NA,NA,144.82
1607,MV$HYBRID-HIPS$REP1$PLOT45$ROW23$RANGE13$COMMERCIAL HYBRID 4,MOValley,0,Medium,175,Hyrbrids,17.5,2,13,23,245,B73 X PHM49,2022-04-29,58,NA,NA,166.76
1536,MV$HYBRID-HIPS$REP2$PLOT60$ROW29$RANGE38$PHK56 X LH198,MOValley,0,Medium,175,Hyrbrids,17.5,1,38,29,160,B73 X PHM49,2022-04-29,61,NA,NA,166.1
1584,MV$HYBRID-HIPS$REP1$PLOT22$ROW25$RANGE7$PHK56 X LH198,MOValley,0,Medium,175,Hyrbrids,17.5,2,7,25,222,B73 X PHN82,2022-04-29,56,NA,NA,169.11
1498,MV$HYBRID-HIPS$REP2$PLOT20$ROW29$RANGE28$PHK56 X W606S,MOValley,0,Medium,175,Hyrbrids,17.5,1,28,29,120,B73 X PHN82,2022-04-29,63,NA,NA,180.65
1570,MV$HYBRID-HIPS$REP1$PLOT7$ROW27$RANGE3$PHP02 X W606S,MOValley,0,Medium,175,Hyrbrids,17.5,2,3,27,207,B73 X PHZ51,2022-04-29,55,NA,NA,109.44
1490,MV$HYBRID-HIPS$REP2$PLOT11$ROW27$RANGE26$SOLAR 4,MOValley,0,Medium,175,Hyrbrids,17.5,1,26,27,111,B73 X PHZ51,2022-04-29,65,NA,NA,141.61
1644,MV$HYBRID-HIPS$REP1$PLOT85$ROW23$RANGE23$COMMERCIAL HYBRID 2,MOValley,0,Medium,175,Hyrbrids,17.5,2,23,23,285,B84 X 3IIH6,2022-04-29,61,NA,NA,112.61
1523,MV$HYBRID-HIPS$REP2$PLOT46$ROW25$RANGE35$,MOValley,0,Medium,175,Hyrbrids,17.5,1,35,25,146,B84 X 3IIH6,2022-04-29,63,NA,NA,122.51
1641,MV$HYBRID-HIPS$REP1$PLOT82$ROW25$RANGE22$LH185 X W606S,MOValley,0,Medium,175,Hyrbrids,17.5,2,22,25,282,F42 X MO17,2022-04-29,54,NA,NA,172.77
1547,MV$HYBRID-HIPS$REP2$PLOT72$ROW29$RANGE41$LH198 X PHZ51,MOValley,0,Medium,175,Hyrbrids,17.5,1,41,29,172,F42 X MO17,2022-04-29,61,NA,NA,180.74
1586,MV$HYBRID-HIPS$REP1$PLOT24$ROW29$RANGE7$2369 X PHN82,MOValley,0,Medium,175,Hyrbrids,17.5,2,7,29,224,F42 X OH43,2022-04-29,58,NA,NA,146.09
1521,MV$HYBRID-HIPS$REP2$PLOT44$ROW29$RANGE34$LH123HT X PHB47,MOValley,0,Medium,175,Hyrbrids,17.5,1,34,29,144,F42 X OH43,2022-04-29,69,NA,NA,167.23
1627,MV$HYBRID-HIPS$REP1$PLOT66$ROW25$RANGE18$PHB47 X PHJ89,MOValley,0,Medium,175,Hyrbrids,17.5,2,18,25,266,HOEGEMEYER 7089 AMXT,2022-04-29,52,NA,NA,206.52
1522,MV$HYBRID-HIPS$REP2$PLOT45$ROW23$RANGE35$B73 X PHM49,MOValley,0,Medium,175,Hyrbrids,17.5,1,35,23,145,HOEGEMEYER 7089 AMXT,2022-04-29,51,NA,NA,194.13
1600,MV$HYBRID-HIPS$REP1$PLOT38$ROW25$RANGE11$B37 X H95,MOValley,0,Medium,175,Hyrbrids,17.5,2,11,25,238,HOEGEMEYER 8065RR,2022-04-29,55,NA,NA,176.51
1552,MV$HYBRID-HIPS$REP2$PLOT77$ROW23$RANGE43$SOLAR 2,MOValley,0,Medium,175,Hyrbrids,17.5,1,43,23,177,HOEGEMEYER 8065RR,2022-04-29,59,NA,NA,214.08
1573,MV$HYBRID-HIPS$REP1$PLOT10$ROW25$RANGE4$LH195 X LH185,MOValley,0,Medium,175,Hyrbrids,17.5,2,4,25,210,LH123HT X 3IIH6,2022-04-29,53,NA,NA,127.16
1516,MV$HYBRID-HIPS$REP2$PLOT39$ROW27$RANGE33$B73 X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,1,33,27,139,LH123HT X 3IIH6,2022-04-29,68,NA,NA,94.56
1606,MV$HYBRID-HIPS$REP1$PLOT44$ROW29$RANGE12$F42 X OH43,MOValley,0,Medium,175,Hyrbrids,17.5,2,12,29,244,LH123HT X PHB47,2022-04-29,66,NA,NA,136.27
1558,MV$HYBRID-HIPS$REP2$PLOT83$ROW27$RANGE44$B37 X OH43,MOValley,0,Medium,175,Hyrbrids,17.5,1,44,27,183,LH123HT X PHB47,2022-04-29,62,NA,NA,128.62
1590,MV$HYBRID-HIPS$REP1$PLOT28$ROW29$RANGE8$PHB47 X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,2,8,29,228,LH145 X LH162,2022-04-29,54,NA,NA,153.8
1520,MV$HYBRID-HIPS$REP2$PLOT43$ROW27$RANGE34$PHP02 X PHK76,MOValley,0,Medium,175,Hyrbrids,17.5,1,34,27,143,LH145 X LH162,2022-04-29,65,NA,NA,153.81
1608,MV$HYBRID-HIPS$REP1$PLOT46$ROW25$RANGE13$B84 X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,2,13,25,246,LH185 X LH145,2022-04-29,NA,NA,NA,NA
1485,MV$HYBRID-HIPS$REP2$PLOT6$ROW25$RANGE25$B37 X MO17,MOValley,0,Medium,175,Hyrbrids,17.5,1,25,25,106,LH185 X LH145,2022-04-29,59,NA,NA,166.01
1643,MV$HYBRID-HIPS$REP1$PLOT84$ROW29$RANGE22$PHK56 X LH82,MOValley,0,Medium,175,Hyrbrids,17.5,2,22,29,284,LH185 X LH82,2022-04-29,48,NA,NA,171.47
1481,MV$HYBRID-HIPS$REP2$PLOT2$ROW25$RANGE24$PHW52 X PHZ51,MOValley,0,Medium,175,Hyrbrids,17.5,1,24,25,102,LH185 X LH82,2022-04-29,46,NA,NA,169.29
1612,MV$HYBRID-HIPS$REP1$PLOT50$ROW25$RANGE14$4N506 X 3IIH6,MOValley,0,Medium,175,Hyrbrids,17.5,2,14,25,250,LH185 X W606S,2022-04-29,NA,NA,NA,NA
1557,MV$HYBRID-HIPS$REP2$PLOT82$ROW25$RANGE44$F42 X MO17,MOValley,0,Medium,175,Hyrbrids,17.5,1,44,25,182,LH185 X W606S,2022-04-29,53,NA,NA,173.07
1632,MV$HYBRID-HIPS$REP1$PLOT71$ROW27$RANGE19$SOLAR 1,MOValley,0,Medium,175,Hyrbrids,17.5,2,19,27,271,LH195 X 3IIH6,2022-04-29,63,NA,NA,159.92
1519,MV$HYBRID-HIPS$REP2$PLOT42$ROW25$RANGE34$PHK56 X PHJ89,MOValley,0,Medium,175,Hyrbrids,17.5,1,34,25,142,LH195 X 3IIH6,2022-04-29,63,NA,NA,180
